"LOCATION","Country","VAR","Variable","ISIC4","ISIC4","SRC","Source","SCL","Size Class","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CZE","Czech Republic","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2011","2011","CZK","Czech Koruna","6","Millions",,,0.4,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2012","2012","CZK","Czech Koruna","6","Millions",,,0.383,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","CZK","Czech Koruna","6","Millions",,,0.382,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","CZK","Czech Koruna","6","Millions",,,0.408,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2015","2015","CZK","Czech Koruna","6","Millions",,,0.461,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2016","2016","CZK","Czech Koruna","6","Millions",,,0.439,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2017","2017","CZK","Czech Koruna","6","Millions",,,0.472,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2018","2018","CZK","Czech Koruna","6","Millions",,,0.52,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2019","2019","CZK","Czech Koruna","6","Millions",,,0.558,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2020","2020","CZK","Czech Koruna","6","Millions",,,0.571,,
"DNK","Denmark","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2005","2005","DKK","Danish Krone","6","Millions",,,0.304,,
"DNK","Denmark","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2006","2006","DKK","Danish Krone","6","Millions",,,0.314,,
"DNK","Denmark","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2007","2007","DKK","Danish Krone","6","Millions",,,0.348,,
"DNK","Denmark","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2008","2008","DKK","Danish Krone","6","Millions",,,0.417,,
"DNK","Denmark","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2009","2009","DKK","Danish Krone","6","Millions",,,0.431,,
"DNK","Denmark","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2010","2010","DKK","Danish Krone","6","Millions",,,0.41,,
"DNK","Denmark","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2011","2011","DKK","Danish Krone","6","Millions",,,0.387,,
"DNK","Denmark","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2012","2012","DKK","Danish Krone","6","Millions",,,0.397,,
"DNK","Denmark","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","DKK","Danish Krone","6","Millions",,,0.411,,
"DNK","Denmark","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","DKK","Danish Krone","6","Millions",,,0.423,,
"DNK","Denmark","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2015","2015","DKK","Danish Krone","6","Millions",,,0.437,,
"DNK","Denmark","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2016","2016","DKK","Danish Krone","6","Millions",,,0.493,,
"DNK","Denmark","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2017","2017","DKK","Danish Krone","6","Millions",,,0.492,,
"DNK","Denmark","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2018","2018","DKK","Danish Krone","6","Millions",,,0.502,,
"DNK","Denmark","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2019","2019","DKK","Danish Krone","6","Millions",,,0.542,,
"DNK","Denmark","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2020","2020","DKK","Danish Krone","6","Millions",,,0.53,,
"FIN","Finland","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2005","2005","EUR","Euro","6","Millions",,,0.051,,
"FIN","Finland","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2006","2006","EUR","Euro","6","Millions",,,0.052,,
"FIN","Finland","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2007","2007","EUR","Euro","6","Millions",,,0.048,,
"FIN","Finland","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2008","2008","EUR","Euro","6","Millions",,,0.05,,
"FIN","Finland","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2009","2009","EUR","Euro","6","Millions",,,0.048,,
"FIN","Finland","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2010","2010","EUR","Euro","6","Millions",,,0.047,,
"FIN","Finland","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2011","2011","EUR","Euro","6","Millions",,,0.048,,
"FIN","Finland","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2012","2012","EUR","Euro","6","Millions",,,0.052,,
"FIN","Finland","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","EUR","Euro","6","Millions",,,0.049,,
"FIN","Finland","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","EUR","Euro","6","Millions",,,0.049,,
"FIN","Finland","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2015","2015","EUR","Euro","6","Millions",,,0.051,,
"FIN","Finland","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2016","2016","EUR","Euro","6","Millions",,,0.055,,
"FIN","Finland","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2017","2017","EUR","Euro","6","Millions",,,0.057,,
"FIN","Finland","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2018","2018","EUR","Euro","6","Millions",,,0.056,,
"FIN","Finland","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2019","2019","EUR","Euro","6","Millions",,,0.056,,
"FIN","Finland","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2020","2020","EUR","Euro","6","Millions",,,0.058,,
"FRA","France","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2005","2005","EUR","Euro","6","Millions",,,0.039,,
"FRA","France","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2006","2006","EUR","Euro","6","Millions",,,0.04,,
"FRA","France","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2007","2007","EUR","Euro","6","Millions",,,0.042,,
"FRA","France","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2008","2008","EUR","Euro","6","Millions",,,0.068,,
"FRA","France","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2009","2009","EUR","Euro","6","Millions",,,0.054,,
"FRA","France","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2010","2010","EUR","Euro","6","Millions",,,0.048,,
"FRA","France","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2011","2011","EUR","Euro","6","Millions",,,0.05,,
"FRA","France","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2012","2012","EUR","Euro","6","Millions",,,0.049,,
"FRA","France","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","EUR","Euro","6","Millions",,,0.051,,
"FRA","France","VAPE","Labour productivity, national currency","41_43","Construction","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","EUR","Euro","6","Millions",,,0.049,,
