"LOCATION","Country","IND","Variable","SEC","ISIC4","SCL","Size Class","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HRV","Croatia","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,518,,
"HRV","Croatia","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,911,,
"HRV","Croatia","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2020","2020","NBR","Number","0","Units",,,1576,,
"HRV","Croatia","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,2027,,
"HRV","Croatia","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,1655,,
"HRV","Croatia","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,1717,,
"HRV","Croatia","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,1566,,
"HRV","Croatia","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,1568,,
"HRV","Croatia","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,1351,,
"HRV","Croatia","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,1395,,
"HRV","Croatia","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,1134,,
"HRV","Croatia","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,1324,,
"HRV","Croatia","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,2109,,
"HRV","Croatia","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2020","2020","NBR","Number","0","Units",,,3522,,
"EST","Estonia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2008","2008","NBR","Number","0","Units",,,764,,
"EST","Estonia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2009","2009","NBR","Number","0","Units",,,933,,
"EST","Estonia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,624,,
"EST","Estonia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,492,,
"EST","Estonia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,456,,
"EST","Estonia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,505,"B","Break"
"EST","Estonia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,508,,
"EST","Estonia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,516,,
"EST","Estonia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,566,,
"EST","Estonia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,676,,
"EST","Estonia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,755,,
"EST","Estonia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,707,,
"EST","Estonia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2020","2020","NBR","Number","0","Units",,,705,,
"LVA","Latvia","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2008","2008","NBR","Number","0","Units",,,819,,
"LVA","Latvia","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2009","2009","NBR","Number","0","Units",,,971,,
"LVA","Latvia","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,694,,
"LVA","Latvia","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,933,,
"LVA","Latvia","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,1015,,
"LVA","Latvia","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,1221,,
"LVA","Latvia","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,808,,
"LVA","Latvia","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,617,,
"LVA","Latvia","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,1492,,
"LVA","Latvia","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,1004,,
"LVA","Latvia","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,1096,,
"LVA","Latvia","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,1019,,
"ROU","Romania","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2008","2008","NBR","Number","0","Units",,,5943,,
"ROU","Romania","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2009","2009","NBR","Number","0","Units",,,11003,"B","Break"
"ROU","Romania","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,8091,,
"ROU","Romania","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,8306,,
"ROU","Romania","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,7988,,
"ROU","Romania","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,4647,,
"ROU","Romania","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,6731,,
"ROU","Romania","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,5217,,
"ROU","Romania","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,5326,,
"ROU","Romania","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,6166,,
"ROU","Romania","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,6852,,
"ROU","Romania","D","Number of deaths (all enterprises)","05_39","Industry (except construction)","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,7836,,
"FRA","France","D_R","Death rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,3,,
"FRA","France","D_R","Death rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,4.4,,
"FRA","France","D_R","Death rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,3.3,,
"FRA","France","D_R","Death rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,3.2,,
"FRA","France","D_R","Death rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,2.8,,
"FRA","France","D_R","Death rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,2.5,"B","Break"
"FRA","France","D_R","Death rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,2,,
"FRA","France","D_R","Death rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,2.9,,
"FRA","France","D_R","Death rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,2.1,,
"FRA","France","D_R","Death rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,2.3,,
"FRA","France","D_R","Death rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,2.5,,
"FRA","France","D_R","Death rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,2.3,,
"FRA","France","D_R","Death rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,2.2,,
"LTU","Lithuania","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2007","2007","NBR","Number","0","Units",,,421,,
"LTU","Lithuania","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2008","2008","NBR","Number","0","Units",,,401,,
"LTU","Lithuania","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2009","2009","NBR","Number","0","Units",,,576,,
"LTU","Lithuania","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,508,,
"LTU","Lithuania","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,393,,
"LTU","Lithuania","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,739,,
"LTU","Lithuania","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,539,,
"LTU","Lithuania","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,695,,
"LTU","Lithuania","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,630,,
"LTU","Lithuania","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,847,,
"LTU","Lithuania","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,834,,
"LTU","Lithuania","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,721,,
"LTU","Lithuania","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,950,,
"FRA","France","D_R","Death rate of all enterprises","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,8.8,,
"FRA","France","D_R","Death rate of all enterprises","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,8.3,,
"FRA","France","D_R","Death rate of all enterprises","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,7.5,,
"FRA","France","D_R","Death rate of all enterprises","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,7.1,,
"FRA","France","D_R","Death rate of all enterprises","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,6.1,,
"FRA","France","D_R","Death rate of all enterprises","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,5.6,"B","Break"
